record_id,record_type,document_group,field_name,expected_value,generated_value
D00151,type_a,group_b,rate_frequency,periodic_q,periodic_q
D00151,type_a,group_b,rule_type,rule_basis_b,  act|360  
D00151,type_a,group_b,adjustment_rule,adjusted_prev,adjusted_prev
D00151,type_a,group_b,reference_code,NO_DATA_FOUND,N/A
D00151,type_a,group_b,delta_value,N/A,999999.99
D00151,type_a,group_b,value_type,static,static
D00151,type_a,group_b,price_value,92,93.2041
D00151,type_a,group_b,derived_amount,CODE_B 0.00,CODE_B 0.00
D00151,type_a,group_b,total_value,"20,399,038.40","20,399,038.40"
D00151,type_a,group_b,direction_label,inbound,inbound
D00151,type_a,group_b,entity_name,Entity Beta LLC,  entity beta llc  
D00152,type_a,group_a,primary_date,03/08/2025,3/8/2025
D00152,type_a,group_a,amount_value,401193.6843,401193.6843
D00152,type_a,group_a,completion_date,05/08/2025,5/8/2025
D00152,type_a,group_a,end_date,15/04/2031,15/04/2031
D00152,type_a,group_a,category_code,CODE_D,CODE_D
D00152,type_a,group_a,type_aondary_date,28/09/2025,28/09/2025
D00152,type_a,group_a,start_date,07/07/2025,12/07/2025
D00152,type_a,group_a,effective_date,06/08/2025,06/08/2025
D00152,type_a,group_a,rate_value,4.1871%,4.1871%
D00152,type_a,group_a,rate_frequency,annual,annual
D00152,type_a,group_a,rule_type,rule_basis_b,unknown
D00152,type_a,group_a,adjustment_rule,adjusted_next,adjusted_next
D00152,type_a,group_a,reference_code,REF_A,ref_a
D00152,type_a,group_a,delta_value,6.71,6.71
D00152,type_a,group_a,value_type,variable,variable
D00152,type_a,group_a,price_value,99.87,99.87
D00152,type_a,group_a,derived_amount,CODE_D 0.48,CODE_D 0.48
D00152,type_a,group_a,total_value,"400,653.38 CODE_D","400,653.38 CODE_D"
D00152,type_a,group_a,direction_label,outbound,  outbound  
D00152,type_a,group_a,entity_name,Barclays Bank PLC,unknown
D00153,type_b,group_a,primary_date,13/01/2024,13/1/2024
D00153,type_b,group_a,amount_value,2643309.5372,2685863.0703
D00153,type_b,group_a,completion_date,16/01/2024,16/1/2024
D00153,type_b,group_a,end_date,16/04/2026,16/04/2026
D00153,type_b,group_a,category_code,CODE_A,code_a
D00153,type_b,group_a,type_aondary_date,04/02/2024,04/02/2024
D00153,type_b,group_a,start_date,30/12/2023,12/30/2023
D00153,type_b,group_a,effective_date,NULL,18/02/2024
D00153,type_b,group_a,rate_value,4.3108%,0.2500
D00153,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00153,type_b,group_a,rule_type,rule_basis_b,rule_basis_b
D00153,type_b,group_a,adjustment_rule,following,following
D00153,type_b,group_a,reference_code,N/A,hallucinated value
D00153,type_b,group_a,delta_value,NO_DATA_FOUND,999999.99
D00153,type_b,group_a,value_type,static,static
D00153,type_b,group_a,price_value,109.1405,109.1405
D00153,type_b,group_a,derived_amount,$1.08,$1.08
D00153,type_b,group_a,total_value,N/A,N/A
D00153,type_b,group_a,direction_label,NULL,NO_DATA_FOUND
D00153,type_b,group_a,entity_name,Deutsche Bank AG,unknown
D00154,type_b,group_b,primary_date,05/05/2025,05/05/2025
D00154,type_b,group_b,amount_value,"1,529,928","1,529,928"
D00154,type_b,group_b,completion_date,8/5/2025,8/5/2025
D00154,type_b,group_b,end_date,08/01/2031,8/1/2031
D00154,type_b,group_b,category_code,CODE_A,CODE_A
D00154,type_b,group_b,type_aondary_date,22/05/2025,22/05/2025
D00154,type_b,group_b,start_date,18/04/2025,18/4/2025
D00154,type_b,group_b,effective_date,NO_DATA_FOUND,N/A
D00154,type_b,group_b,rate_value,6.52 %,6.52 %
D00154,type_b,group_b,rate_frequency,periodic_q,periodic_q
D00154,type_b,group_b,rule_type,rule_basis_a,rule_basis_a
D00154,type_b,group_b,adjustment_rule,adjusted_next,adjusted_next
D00154,type_b,group_b,reference_code,,NULL
D00154,type_b,group_b,delta_value,,
D00154,type_b,group_b,value_type,,NO_DATA_FOUND
D00154,type_b,group_b,price_value,NULL,999999.99
D00154,type_b,group_b,derived_amount,0.22,0.22
D00154,type_b,group_b,total_value,"1,503,903",1503903
D00154,type_b,group_b,direction_label,outbound,outbound
D00154,type_b,group_b,entity_name,Barclays Bank PLC,Barclays Bank PLC
D00155,type_b,group_a,primary_date,20/08/2025,20/08/2025
D00155,type_b,group_a,amount_value,"CODE_C 4,796,344.18","CODE_C 4,796,344.18"
D00155,type_b,group_a,completion_date,,
D00155,type_b,group_a,end_date,13/06/2028,13/06/2028
D00155,type_b,group_a,category_code,CODE_C,code_c
D00155,type_b,group_a,type_aondary_date,09/10/2025,09/10/2025
D00155,type_b,group_a,start_date,20/07/2025,07/20/2025
D00155,type_b,group_a,effective_date,20/08/2025,20/08/2025
D00155,type_b,group_a,rate_value,6.1862%,6.3219
D00155,type_b,group_a,rate_frequency,periodic_s,  periodic_s  
D00155,type_b,group_a,rule_type,N/A,hallucinated value
D00155,type_b,group_a,adjustment_rule,adjusted_next,unknown
D00155,type_b,group_a,reference_code,EURIBOR,code_bibor
D00155,type_b,group_a,delta_value,93.37,93.37
D00155,type_b,group_a,value_type,variable,  variable  
D00155,type_b,group_a,price_value,108,108
D00155,type_b,group_a,derived_amount,0.43 CODE_C,0.4390
D00155,type_b,group_a,total_value,5195324.9737,5317313.9174
D00155,type_b,group_a,direction_label,outbound,outbound
D00155,type_b,group_a,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00156,type_a,group_a,primary_date,09/08/2024,09/08/2024
D00156,type_a,group_a,amount_value,"1,883,073.54","1,883,073.54"
D00156,type_a,group_a,completion_date,11/8/2024,11/8/2024
D00156,type_a,group_a,end_date,13/09/2025,13/9/2025
D00156,type_a,group_a,category_code,CODE_D,CODE_D
D00156,type_a,group_a,type_aondary_date,24/10/2024,10/24/2024
D00156,type_a,group_a,start_date,06/06/2024,6/6/2024
D00156,type_a,group_a,effective_date,12/8/2024,12/8/2024
D00156,type_a,group_a,rate_value,0.033006,0.033006
D00156,type_a,group_a,rate_frequency,periodic_q,periodic_q
D00156,type_a,group_a,rule_type,rule_basis_b,rule_basis_b
D00156,type_a,group_a,adjustment_rule,adjusted_next,adjusted_next
D00156,type_a,group_a,reference_code,REF_B,REF_B
D00156,type_a,group_a,delta_value,101.88,101.88
D00156,type_a,group_a,value_type,variable,static
D00156,type_a,group_a,price_value,105.16,105.16
D00156,type_a,group_a,derived_amount,0.15,0.15
D00156,type_a,group_a,total_value,1980158.1176,1980158.1176
D00156,type_a,group_a,direction_label,inbound,inbound
D00156,type_a,group_a,entity_name,N/A,N/A
D00157,type_b,group_b,primary_date,16/03/2025,16/03/2025
D00157,type_b,group_b,amount_value,"2,614,451","2,614,451"
D00157,type_b,group_b,completion_date,17/3/2025,17/3/2025
D00157,type_b,group_b,end_date,08/01/2029,08/01/2029
D00157,type_b,group_b,category_code,CODE_C,CODE_C
D00157,type_b,group_b,type_aondary_date,N/A,21/04/2025
D00157,type_b,group_b,start_date,01/03/2025,1/3/2025
D00157,type_b,group_b,effective_date,21/03/2025,21/03/2025
D00157,type_b,group_b,rate_value,0.054308,0.054308
D00157,type_b,group_b,rate_frequency,NULL,
D00157,type_b,group_b,rule_type,rule_basis_b,act/360
D00157,type_b,group_b,adjustment_rule,adjusted_prev,adjusted_prev
D00157,type_b,group_b,reference_code,N/A,N/A
D00157,type_b,group_b,delta_value,,NULL
D00157,type_b,group_b,value_type,static,static
D00157,type_b,group_b,price_value,92,92
D00157,type_b,group_b,derived_amount,0.23 CODE_C,0.23 CODE_C
D00157,type_b,group_b,total_value,"CODE_C 2,413,450.87","CODE_C 2,413,450.87"
D00157,type_b,group_b,direction_label,inbound,inbound
D00157,type_b,group_b,entity_name,NULL,N/A
D00158,type_b,group_a,primary_date,29/10/2024,29/10/2024
D00158,type_b,group_a,amount_value,"2,992,161.52","2,992,161.52"
D00158,type_b,group_a,completion_date,01/11/2024,1/11/2024
D00158,type_b,group_a,end_date,04/08/2026,08/04/2026
D00158,type_b,group_a,category_code,CODE_A,CODE_A
D00158,type_b,group_a,type_aondary_date,10/12/2024,10/12/2024
D00158,type_b,group_a,start_date,11/08/2024,11/8/2024
D00158,type_b,group_a,effective_date,31/10/2024,31/10/2024
D00158,type_b,group_a,rate_value,7.1552%,7.1552%
D00158,type_b,group_a,rate_frequency,periodic_s,periodic_s
D00158,type_b,group_a,rule_type,ACT/365,act|365
D00158,type_b,group_a,adjustment_rule,adjusted_prev,adjusted_prev
D00158,type_b,group_a,reference_code,REF_A,ref_a
D00158,type_b,group_a,delta_value,127.08,130.5260
D00158,type_b,group_a,value_type,variable,variable
D00158,type_b,group_a,price_value,$112.57,$112.57
D00158,type_b,group_a,derived_amount,CODE_A 0.24,CODE_A 0.24
D00158,type_b,group_a,total_value,"3,368,230","3,368,230"
D00158,type_b,group_a,direction_label,inbound,inbound
D00158,type_b,group_a,entity_name,Deutsche Bank AG,Deutsche Bank AG
D00159,type_b,group_a,primary_date,27/07/2024,27/07/2024
D00159,type_b,group_a,amount_value,"CODE_D 1,191,071.04","CODE_D 1,191,071.04"
D00159,type_b,group_a,completion_date,29/07/2024,29/7/2024
D00159,type_b,group_a,end_date,30/7/2031,30/7/2031
D00159,type_b,group_a,category_code,CODE_D,code_d
D00159,type_b,group_a,type_aondary_date,12/10/2024,12/10/2024
D00159,type_b,group_a,start_date,05/02/2024,05/02/2024
D00159,type_b,group_a,effective_date,27/07/2024,27/07/2024
D00159,type_b,group_a,rate_value,N/A,N/A
D00159,type_b,group_a,rate_frequency,annual,annual
D00159,type_b,group_a,rule_type,ACT/365,act|365
D00159,type_b,group_a,adjustment_rule,adjusted_next,  adjusted_next  
D00159,type_b,group_a,reference_code,,NO_DATA_FOUND
D00159,type_b,group_a,delta_value,,999999.99
D00159,type_b,group_a,value_type,static,variable
D00159,type_b,group_a,price_value,111,111
D00159,type_b,group_a,derived_amount,0.38 CODE_D,  0.38 CODE_D  
D00159,type_b,group_a,total_value,"1,322,292.77 CODE_D",1322292.77 CODE_D
D00159,type_b,group_a,direction_label,inbound,outbound
D00159,type_b,group_a,entity_name,,
D00160,type_b,group_b,primary_date,18/01/2025,18/01/2025
D00160,type_b,group_b,amount_value,"2,840,917","2,840,917"
D00160,type_b,group_b,completion_date,21/01/2025,21/01/2025
D00160,type_b,group_b,end_date,06/03/2033,06/03/2033
D00160,type_b,group_b,category_code,CODE_A,code_a
D00160,type_b,group_b,type_aondary_date,8/2/2025,8/2/2025
D00160,type_b,group_b,start_date,07/01/2025,17/01/2025
D00160,type_b,group_b,effective_date,22/01/2025,01/22/2025
D00160,type_b,group_b,rate_value,3.05 %,3.05 %
D00160,type_b,group_b,rate_frequency,periodic_q,periodic_q
D00160,type_b,group_b,rule_type,rule_basis_b,act/360
D00160,type_b,group_b,adjustment_rule,adjusted_next,adjusted_next
D00160,type_b,group_b,reference_code,REF_A,REF_A
D00160,type_b,group_b,delta_value,N/A,N/A
D00160,type_b,group_b,value_type,variable,variable
D00160,type_b,group_b,price_value,$89.44,$89.44
D00160,type_b,group_b,derived_amount,$0.09,0.0908
D00160,type_b,group_b,total_value,"2,541,026.15",2541026.15
D00160,type_b,group_b,direction_label,inbound,inbound
D00160,type_b,group_b,entity_name,Barclays Bank PLC,barclays bank plc
D00161,type_b,group_c,primary_date,14/06/2025,14/06/2025
D00161,type_b,group_c,amount_value,4123304.6432,4123304.6432
D00161,type_b,group_c,completion_date,15/06/2025,15/06/2025
D00161,type_b,group_c,end_date,NO_DATA_FOUND,NO_DATA_FOUND
D00161,type_b,group_c,category_code,CODE_B,CODE_B
D00161,type_b,group_c,type_aondary_date,4/7/2025,4/7/2025
D00161,type_b,group_c,start_date,15/05/2025,15/5/2025
D00161,type_b,group_c,effective_date,17/06/2025,17/06/2025
D00161,type_b,group_c,rate_value,RATE 5.762%,RATE 5.762%
D00161,type_b,group_c,rate_frequency,periodic_q,periodic_q
D00161,type_b,group_c,rule_type,ACT/365,unknown
D00161,type_b,group_c,adjustment_rule,following,following
D00161,type_b,group_c,reference_code,N/A,NULL
D00161,type_b,group_c,delta_value,NULL,999999.99
D00161,type_b,group_c,value_type,static,static
D00161,type_b,group_c,price_value,108.39,108.39
D00161,type_b,group_c,derived_amount,0,0
D00161,type_b,group_c,total_value,"4,469,076","4,469,076"
D00161,type_b,group_c,direction_label,outbound,outbound
D00161,type_b,group_c,entity_name,NULL,hallucinated value
D00162,type_a,group_b,primary_date,,N/A
D00162,type_a,group_b,amount_value,"CODE_D 926,563.59","CODE_D 926,563.59"
D00162,type_a,group_b,completion_date,17/01/2024,01/17/2024
D00162,type_a,group_b,end_date,10/03/2026,12/03/2026
D00162,type_a,group_b,category_code,CODE_D,CODE_D
D00162,type_a,group_b,type_aondary_date,25/03/2024,25/03/2024
D00162,type_a,group_b,start_date,21/11/2023,21/11/2023
D00162,type_a,group_b,effective_date,22/01/2024,22/01/2024
D00162,type_a,group_b,rate_value,NO_DATA_FOUND,N/A
D00162,type_a,group_b,rate_frequency,periodic_q,periodic_q
D00162,type_a,group_b,rule_type,rule_basis_a,30|360
D00162,type_a,group_b,adjustment_rule,adjusted_next,adjusted_next
D00162,type_a,group_b,reference_code,,NULL
D00162,type_a,group_b,delta_value,,N/A
D00162,type_a,group_b,value_type,static,static
D00162,type_a,group_b,price_value,102.94 CODE_D,102.94 CODE_D
D00162,type_a,group_b,derived_amount,0.2785,0.2851
D00162,type_a,group_b,total_value,"953,832.34 CODE_D","953,832.34 CODE_D"
D00162,type_a,group_b,direction_label,NULL,N/A
D00162,type_a,group_b,entity_name,Morgan Stanley,Morgan Stanley
D00163,type_a,group_a,primary_date,13/6/2025,13/6/2025
D00163,type_a,group_a,amount_value,"2,466,104","2,466,104"
D00163,type_a,group_a,completion_date,16/06/2025,06/16/2025
D00163,type_a,group_a,end_date,25/12/2027,25/12/2027
D00163,type_a,group_a,category_code,CODE_A,CODE_A
D00163,type_a,group_a,type_aondary_date,07/09/2025,7/9/2025
D00163,type_a,group_a,start_date,23/01/2025,01/23/2025
D00163,type_a,group_a,effective_date,14/06/2025,14/6/2025
D00163,type_a,group_a,rate_value,5.2838%,5.3374
D00163,type_a,group_a,rate_frequency,periodic_s,unknown
D00163,type_a,group_a,rule_type,rule_basis_a,rule_basis_a
D00163,type_a,group_a,adjustment_rule,following,following
D00163,type_a,group_a,reference_code,N/A,NULL
D00163,type_a,group_a,delta_value,NO_DATA_FOUND,
D00163,type_a,group_a,value_type,static,static
D00163,type_a,group_a,price_value,$92.28,$92.28
D00163,type_a,group_a,derived_amount,0.1003,0.1003
D00163,type_a,group_a,total_value,"2,275,643","2,275,643"
D00163,type_a,group_a,direction_label,outbound,outbound
D00163,type_a,group_a,entity_name,JPMorgan Chase & Co.,jpmorgan chase & co.
D00164,type_b,group_a,primary_date,16/12/2024,16/12/2024
D00164,type_b,group_a,amount_value,"CODE_D 2,394,716.17","CODE_D 2,394,716.17"
D00164,type_b,group_a,completion_date,17/12/2024,17/12/2024
D00164,type_b,group_a,end_date,21/08/2032,21/08/2032
D00164,type_b,group_a,category_code,CODE_D,code_d
D00164,type_b,group_a,type_aondary_date,04/03/2025,04/03/2025
D00164,type_b,group_a,start_date,18/09/2024,18/09/2024
D00164,type_b,group_a,effective_date,22/12/2024,22/12/2024
D00164,type_b,group_a,rate_value,6.87 %,6.87 %
D00164,type_b,group_a,rate_frequency,periodic_m,periodic_m
D00164,type_b,group_a,rule_type,N/A,NO_DATA_FOUND
D00164,type_b,group_a,adjustment_rule,adjusted_prev,adjusted_prev
D00164,type_b,group_a,reference_code,,NULL
D00164,type_b,group_a,delta_value,192.57,192.57
D00164,type_b,group_a,value_type,variable,variable
D00164,type_b,group_a,price_value,100.57 CODE_D,100.57 CODE_D
D00164,type_b,group_a,derived_amount,0.34 CODE_D,0.34 CODE_D
D00164,type_b,group_a,total_value,"2,408,327","2,408,327"
D00164,type_b,group_a,direction_label,inbound,inbound
D00164,type_b,group_a,entity_name,Entity Alpha LLC,entity alpha llc
D00165,type_b,group_b,primary_date,NO_DATA_FOUND,NULL
D00165,type_b,group_b,amount_value,"3,360,099","3,360,099"
D00165,type_b,group_b,completion_date,08/05/2025,05/08/2025
D00165,type_b,group_b,end_date,16/07/2026,16/07/2026
D00165,type_b,group_b,category_code,CODE_A,code_a
D00165,type_b,group_b,type_aondary_date,03/07/2025,3/7/2025
D00165,type_b,group_b,start_date,18/2/2025,18/2/2025
D00165,type_b,group_b,effective_date,06/05/2025,6/5/2025
D00165,type_b,group_b,rate_value,3.1248%,3.1248%
D00165,type_b,group_b,rate_frequency,NULL,NULL
D00165,type_b,group_b,rule_type,rule_basis_a,30|360
D00165,type_b,group_b,adjustment_rule,following,  following  
D00165,type_b,group_b,reference_code,NULL,
D00165,type_b,group_b,delta_value,NULL,NO_DATA_FOUND
D00165,type_b,group_b,value_type,static,static
D00165,type_b,group_b,price_value,$98.03,$98.03
D00165,type_b,group_b,derived_amount,NULL,NULL
D00165,type_b,group_b,total_value,3293751.5289,3293751.5289
D00165,type_b,group_b,direction_label,outbound,outbound
D00165,type_b,group_b,entity_name,JPMorgan Chase & Co.,JPMorgan Chase & Co.
D00166,type_a,group_c,primary_date,28/12/2024,28/12/2024
D00166,type_a,group_c,amount_value,"1,803,645.80 CODE_B","1,803,645.80 CODE_B"
D00166,type_a,group_c,completion_date,29/12/2024,29/12/2024
D00166,type_a,group_c,end_date,09/11/2026,09/11/2026
D00166,type_a,group_c,category_code,CODE_B,code_b
D00166,type_a,group_c,type_aondary_date,17/03/2025,17/03/2025
D00166,type_a,group_c,start_date,10/09/2024,10/9/2024
D00166,type_a,group_c,effective_date,30/12/2024,30/12/2024
D00166,type_a,group_c,rate_value,0.021874,0.021874
D00166,type_a,group_c,rate_frequency,periodic_s,periodic_s
D00166,type_a,group_c,rule_type,rule_basis_b,rule_basis_b
D00166,type_a,group_c,adjustment_rule,following,following
D00166,type_a,group_c,reference_code,REF_B,REF_B
D00166,type_a,group_c,delta_value,80.82,80.82
D00166,type_a,group_c,value_type,variable,variable
D00166,type_a,group_c,price_value,100.13 CODE_B,100.13 CODE_B
D00166,type_a,group_c,derived_amount,0.91 CODE_B,0.9331
D00166,type_a,group_c,total_value,"1,806,025.73 CODE_B","1,806,025.73 CODE_B"
D00166,type_a,group_c,direction_label,inbound,inbound
D00166,type_a,group_c,entity_name,BNP Paribas S.A.,bnp paribas s.a.
D00167,type_a,group_a,primary_date,08/06/2024,08/06/2024
D00167,type_a,group_a,amount_value,"CODE_A 29,193,888.83","CODE_A 29,193,888.83"
D00167,type_a,group_a,completion_date,10/06/2024,10/6/2024
D00167,type_a,group_a,end_date,NULL,N/A
D00167,type_a,group_a,category_code,CODE_A,CODE_B
D00167,type_a,group_a,type_aondary_date,23/08/2024,23/08/2024
D00167,type_a,group_a,start_date,NO_DATA_FOUND,
D00167,type_a,group_a,effective_date,14/06/2024,14/6/2024
D00167,type_a,group_a,rate_value,7.02 %,7.02 %
D00167,type_a,group_a,rate_frequency,periodic_q,periodic_q
D00167,type_a,group_a,rule_type,NO_DATA_FOUND,
D00167,type_a,group_a,adjustment_rule,following,following
D00167,type_a,group_a,reference_code,,N/A
D00167,type_a,group_a,delta_value,NULL,NO_DATA_FOUND
D00167,type_a,group_a,value_type,static,  static  
D00167,type_a,group_a,price_value,102.16,102.16
D00167,type_a,group_a,derived_amount,1,1
D00167,type_a,group_a,total_value,,N/A
D00167,type_a,group_a,direction_label,inbound,outbound
D00167,type_a,group_a,entity_name,Deutsche Bank AG,unknown
D00168,type_a,group_a,primary_date,06/08/2025,06/08/2025
D00168,type_a,group_a,amount_value,"321,967","321,967"
D00168,type_a,group_a,completion_date,7/8/2025,7/8/2025
D00168,type_a,group_a,end_date,26/09/2028,10/10/2028
D00168,type_a,group_a,category_code,CODE_A,code_a
D00168,type_a,group_a,type_aondary_date,01/09/2025,7/9/2025
D00168,type_a,group_a,start_date,26/04/2025,26/4/2025
D00168,type_a,group_a,effective_date,08/08/2025,08/08/2025
D00168,type_a,group_a,rate_value,RATE 4.308%,RATE 4.308%
D00168,type_a,group_a,rate_frequency,annual,unknown
D00168,type_a,group_a,rule_type,ACT/365,act|365
D00168,type_a,group_a,adjustment_rule,following,following
D00168,type_a,group_a,reference_code,,hallucinated value
D00168,type_a,group_a,delta_value,NO_DATA_FOUND,
D00168,type_a,group_a,value_type,static,static
D00168,type_a,group_a,price_value,$106.98,$106.98
